id,label,mentions
E_NOISE_de9bc83d24f3da15,Rickettsia conori Brumpt,1
E_NOISE_c658778727c39629,testing equines for glanders,1
E_NOISE_c65453dbc71e7760,form of f o e m i n a,1
E_NOISE_de8ce29ca2199749,Fines,1
E_NOISE_c6a6bfc8d7cd675c,Mr. Muhammadbhai,1
E_NOISE_de6b308a7b8da74d,Carnac Bandar,1
E_NOISE_de6ccf51e40ced39,3rd October,1
E_NOISE_c6a2b3933be2d415,leper colonies,1
E_NOISE_c6a2657935ae4242,Madica,1
E_NOISE_de6dbc793637b11c,wine-glassful of carbolic acid,1
E_NOISE_c69f5cccb7946a70,the War,1
E_NOISE_de6f4167e31c6703,sealkot,1
E_NOISE_c69b94f121f9c95f,inches above,1
E_NOISE_c69a8dfa76ea32cd,parasitic third-stage larva,1
E_NOISE_de7029c479065f1f,all stages,1
E_NOISE_de758f384b6daad1,films sent,1
E_NOISE_c696f45cb4f1640d,Mohamed Haneef,1
E_NOISE_c6737243b111597a,intense reaction for polysaccharide,1
E_NOISE_de7a28de680698cb,ordinary and criminal cases,1
E_NOISE_c68db39264b101de,complete cure,1
E_NOISE_de7f32948a0b40db,"T, dispar infection",1
E_NOISE_de7f4569bf12546c,shoulders or quarters,1
E_NOISE_c68a123004ac64a8,decomposing matter,1
E_NOISE_c687b1988921016f,brick-red to salmonpink coloration,1
E_NOISE_c683c1b033b53747,female criminal,1
E_NOISE_c67befa76bfd0c5d,miles of Suhutwar,1
E_NOISE_c67b70eaecec924a,Solution D,1
E_NOISE_de8216b8c1738680,following week,1
E_NOISE_de858c82de25c4a7,Square feet per European patient,1
E_NOISE_c67398d4def761a1,removal from service,1
E_NOISE_de86829176d2d3b4,discharge improved,1
E_NOISE_de78a420cb750294,small chunamed latrine pits,1
E_NOISE_d225c461bf3ee72a,leakage of the canal,1
E_NOISE_d2258c7de07c910a,unmarried quarters for male attendants,1
E_NOISE_d22442f8ddb8a19e,Shutra-Kha na stud and Gangu Risald,1
E_NOISE_d6ba10e7844c39d9,exposures,1
E_NOISE_d6bb1dcd45005bb5,two ounces of the drug in bolus form,1
E_NOISE_d21e90226f52d7db,the uppermost side,1
E_NOISE_d21e6e46c075d498,Yarkand trade,1
E_NOISE_d6bdd65d2bcd78f3,"All City hospitals, District headquarters hospitals and hospitals in charge of Civil Surgeons",1
E_NOISE_d21a99c3fc5e9b06,bacteriological purposes,1
E_NOISE_d6be6116f5e3f15f,the 3rd and the 8th November,1
E_NOISE_d2198247968b433c,staining reactions,1
E_NOISE_d6bf57fdb6f21822,Andya,1
E_NOISE_cc3eba58fd623681,express wish of the friends or relations,1
E_NOISE_d6c030a6b86b050f,new overcoat,1
E_NOISE_d6c09bb5b0f38987,"sadhus, bairagis, fakirs, pardesis, some gold-smiths, some Brahmins, and even a few of the respectable classes",1
E_NOISE_d21648b9f47674c1,Few circular ecchymoses,1
E_NOISE_d6c134b80659acce,suitable stud bulls,1
E_NOISE_d213a505a8954b36,wild ruminants,1
E_NOISE_d6c2d9575f5f727c,better sanitary arrangements,1
E_NOISE_d212a6137802639b,17th May,1
E_NOISE_d211d40ca2631521,stoneware pipes cut in half,1
E_NOISE_d20faa66598c02d3,two annas four pies,1
E_NOISE_d6c3b969f9bbfffc,stumpy form,1
E_NOISE_d20dc33bf44f4859,those of Stomoxys,1
E_NOISE_d20b7e8dbdb0afa3,shields,1
E_NOISE_d6c3f55e69721961,two coolies coming from the coast,1
E_NOISE_d2178c7660c5d47c,soiled fish blood,1
E_NOISE_d241064e7a70eb05,Bajri ( Pennisetum typhoidenm,1
E_NOISE_d2400f013eee808b,various dep6ts,1
E_NOISE_d23dfaf532570292,distance above,1
E_NOISE_d23da5085709d232,encampments,1
E_NOISE_d69470c437ffb255,deaf,1
E_NOISE_d23c599c52410d77,present day,1
E_NOISE_d695589fff9e603a,his flock,1
E_NOISE_d23bc25f7afb8215,bodily disorder,1
E_NOISE_d23a6c9243aa20af,numerous perforations,1
E_NOISE_d236a0cd29ca3cf3,ringer s solution,1
E_NOISE_d69bccc434b75809,ratio of variance,1
E_NOISE_d2366ae716bdd396,haemoglobin content,1
E_NOISE_d22640473736fe00,if the patient is about to recover,1
E_NOISE_d69fdd3762f0dc9c,the size of the palm of the hand,1
E_NOISE_d22d641ab49e66c7,Mr. M Sundranathan,1
E_NOISE_d6a650a0cef6f0eb,Ka nada,1
E_NOISE_d22b7d5b673f2e38,cancer growth,1
E_NOISE_d22a266fbbaf6147,groups of flagellate forms,1
E_NOISE_d6a656be38eb0016,children of the moderate consumer,1
E_NOISE_d6adbab5375e3f94,gm. As S in powder form,1
E_NOISE_d2270868136d3e5b,Self-inflicted injury,1
E_NOISE_d226e88a1239b513,hospitals established and managed by Hindoos,1
E_NOISE_d6aec9a675d8ff50,"C. C s. Book Cir. V-6, New pattern Swiss-cottage tents x",1
E_NOISE_d226b37d429651bb,in the number of patients,1
E_NOISE_d6b5e5ab926bf544,ironbars,1
E_NOISE_d6b71ea992d71300,adjourned meeting of the Selection Committee,1
E_NOISE_d22ded8a259258ff,sindh,1
E_NOISE_d1d27fedfc54fb5e,standard ration plus per cent soya bean meal and per cent salt in the mash,1
E_NOISE_d1d163dcaada9717,X-Ray plates,1
E_NOISE_d1d0d724efc03276,FOR THE YEAR 1915-16,1
E_NOISE_d1ce7d27e85e70af,Nga Lo,1
E_NOISE_d1ca66a3ece6ec8a,class (c,1
E_NOISE_d1c989cae63d28e6,B. gibsoni,1
E_NOISE_d1c95b7767de86d8,produce a duplicate copy of the Bill of Health as finally granted,1
E_NOISE_d1c6bbe4566eca50,4th November,1
E_NOISE_d1c5ec9a02a5d661,primary culture,1
E_NOISE_d1c342583d7c7bde,reading the ramamon,1
E_NOISE_d6e4bdbf2e0de501,ox blood,1
E_NOISE_d1c307c4a8d26647,hygienic control in cantonments,1
E_NOISE_d208745404269150,pulmonary cartilage,1
E_NOISE_d1bf85afe5343575,mingoon buddhist infirmary,1
E_NOISE_d6e53488a29d2213,ammunition shoe,1
E_NOISE_d1bef1ee6729764d,reneno-salivary gland,1
E_NOISE_d1bd23875fc34ab6,good animal lymph,1
E_NOISE_d1bc9a80ecb95383,ABKARI or EXCISE OPIUM,1
E_NOISE_d6e5b4f49ca8d689,castration method,1
E_NOISE_d1b93b4358ab7864,sweeper jamadars,1
E_NOISE_d6ebe1e5ae8e4f6b,Erythrocytes obtained from six different rabbits,1
E_NOISE_d1b5abcde29d816b,coupling chain,1
E_NOISE_d6ebe9dcca84a18b,hardening bath,1
E_NOISE_d1b52398b270845f,N. rossi,1
E_NOISE_d1b3d0f2b4fa49a9,silver 1-2,1
E_NOISE_d1b19e3cfc347552,oxygen absorbed (Tidy s Process) Do.,1
E_NOISE_d1c0db52b33dbfb3,icteric tinge,1
E_NOISE_d6c746e6a94af74c,mbrt,1
E_NOISE_d6c822010fb777a0,sets,1
E_NOISE_d6ca332a68a91d4f,long slender lash,1
E_NOISE_d207f89a6c6a39c1,a monkey on the second day of fever,1
E_NOISE_d20435f91afe3ed1,thoroughbred australians,1
E_NOISE_d6cb837c9e38d7a7,larval forms of trematodes and ciliated hexacanth larvae of Pseudophyllidea,1
E_NOISE_d20417ffc342dcd2,survival time,1
E_NOISE_d201085871dc903d,brass screw,1
E_NOISE_d6cd12dc5600069d,Raja of Ra jpipla,1
E_NOISE_d6ce2018fe67a119,3lbs. 13oz,1
E_NOISE_d6cf872c49d8343a,mercuric chlorid,1
E_NOISE_d1f7a04e720d51cd,middle portion of the body,1
E_NOISE_d6d2fd7a3e9eb099,medullated fibers,1
E_NOISE_d6e22fec87ecae87,chloral and belladonna,1
E_NOISE_d6d33bfe36015f56,bathybial forms,1
E_NOISE_d1f7489110e8cade,this laboratory,1
E_NOISE_d1f333018a2b1740,influential land-owners,1
E_NOISE_d1f20c4d317257cb,bight axillary,1
E_NOISE_d1f0792f29f69823,soda content,1
E_NOISE_d1f03c07b491d0bb,lactose chloride relationship,1
E_NOISE_d1f00d8350090875,owner or any person in charge,1
E_NOISE_d6d33e23d367451a,latrine and urinal,1
E_NOISE_d1e91111f024a9dc,"elephants, cattle and buffaloes",1
E_NOISE_d6d85932dbb3e207,all experiments,1
E_NOISE_d1e3c37bf58b1ff4,cubical chitinogenous cells,1
E_NOISE_d1dd4ec0295182c0,injur y cases,1
E_NOISE_d6e053ffd81fe7a5,Government decision to hand over the fines,1
E_NOISE_d1f7543943dddab3,larvae and pupae,1
E_NOISE_d65dc0acf8406c23,square inch of surface,1
E_NOISE_d28d2b77fa489ab5,thumb,1
E_NOISE_d28bbd36e4fa8d8b,yoscine injection,1
E_NOISE_d28b882c7ed2084e,parole,1
E_NOISE_d28b85aded4a26bb,Dog VI,1
E_NOISE_d65fc505cb4a922e,anterior chamber of the bladder,1
E_NOISE_d287e9acc919f94c,pure strain,1
E_NOISE_d28680b176d8080b,adultery,1
E_NOISE_d281814e339b0f34,admissions among the registered prostitutes,1
E_NOISE_d27d9e471567a62d,Sudder Bazar,1
E_NOISE_d27c5c2e53413e56,cavalry remount,1
E_NOISE_d660b8561a17df85,"the districts of West Godavari, Kistna, Nellore, Tanjore, Trichinopoly, Ramnad, South Kanara, South Arcot (except in the hill villages of Kallakurichi taluk), and, in all villages with a population of over 1,000, in Bellary district",1
E_NOISE_d2417056f8dbfa6e,during the hot weather,1
E_NOISE_d27bd784d2457524,British Officer,1
E_NOISE_d665415c11b61b88,migrated mesoblastic chromatophores,1
E_NOISE_d2795ca6a2504d31,april 20th,1
E_NOISE_d6672267cc6a3dcd,23rd december,1
E_NOISE_d277e2324f31d477,habronema tumours,1
E_NOISE_d667627858bf171b,in speech and movement,1
E_NOISE_d667d07e5c811de0,soluble material,1
E_NOISE_d276a5b859b01f38,microscopical work and in the treatment of surra by large doses of tartar emetic,1
E_NOISE_d27570ec4114d600,several of the Hindu Pura nas,1
E_NOISE_d66c4c1b679dd88b,the stud bull at the college hospital,1
E_NOISE_d272eb23f515fee0,catarrhal epithelial cells,1
E_NOISE_d272e582144446cf,on the dorsal surface,1
E_NOISE_d271de3cc159dfe2,head injuries,1
E_NOISE_d66141e298bf8c7d,arwal,1
E_NOISE_d2ad096862fefb61,inmates of Hazaribagh,1
E_NOISE_d2ac66d3fd46f9ad,district board of howrah,1
E_NOISE_d651b3645dbaedac,sprayer,1
E_NOISE_d2a9a2974c1b306e,until the disease has passed away,1
E_NOISE_d2a91ef5313582b4,seventy-six animals died,1
E_NOISE_d6557fa4e63e70df,cessation of the epidemic phase of the malady,1
E_NOISE_d2a8464c22b6eb0a,the Ahmedabad station,1
E_NOISE_d6559a8f63d3aa96,type b,1
E_NOISE_d2a3809825f81815,Melvin,1
E_NOISE_d2a2565e607f31da,rosette of four or more young flagellates,1
E_NOISE_d2a195cf740f4c39,oxidation takes place,1
E_NOISE_d29fa210872f4924,not exceeding months,1
E_NOISE_d28f44b113dd259b,after passing through the gallery,1
E_NOISE_d29d01f122cf81d2,M. Moin Khan,1
E_NOISE_d65824dac026dedb,cooking range,1
E_NOISE_d29c981a4b1b4b0a,Dhakjee Parbhus Wadi,1
E_NOISE_d65a7e9219a4ca65,person who is weakened intellect,1
E_NOISE_d2996633cac17636,person suffering from bubonic fever,1
E_NOISE_d65ac7d33a89cac6,month of october,1
E_NOISE_d29543793b760ca9,working gang,1
E_NOISE_d65b8935a67acdeb,house dogs,1
E_NOISE_d294348c5ee13759,sudden impulse,1
E_NOISE_d65bbe6f4a535904,hamster,1
E_NOISE_d2938fa88bc99347,reticulate or hair type of scale structure,1
E_NOISE_d28fbeacfdee4446,Sandoway and Prome,1
E_NOISE_d65c8940400e8dac,effects of over-exertion,1
E_NOISE_d29ddbc427b8ad7b,sick with bodily ailments,1
E_NOISE_d67dfc33ffa2b335,close of february,1
E_NOISE_d67ee109b7d7f33b,work of the District Staff,1
E_NOISE_d25701c50b51dc64,various lengths,1
E_NOISE_d256fb9b7954654c,simple tertian infections,1
E_NOISE_d6818df5ce589ca8,experimental Surra inoculations,1
E_NOISE_d6828aeb644613d4,beegahs,1
E_NOISE_d684c9b5def6dc3c,resorption,1
E_NOISE_d25187dc137f35c8,team,1
E_NOISE_d24ef6306b879b04,ganga consumption,1
E_NOISE_d686682d744ae0eb,heifers on raw milk,1
E_NOISE_d688fd59406a998a,glass or celluloid sheet,1
E_NOISE_d68aa8a662005d76,hanging heads,1
E_NOISE_d271927430e683dc,left side of the chest,1
E_NOISE_d24a111e03752554,Followers and particularly women and children at Welfare Centres and Indian troops family hospitals,1
E_NOISE_d2485221df0e4b67,hectic,1
E_NOISE_d68fa173a65d9cce,transfer of in-patient department to General Hospital,1
E_NOISE_d69058d97833982e,quarter-guard,1
E_NOISE_d2485016f195e4aa,second flagellum,1
E_NOISE_d2481ebbccec7806,thoraxpleural,1
E_NOISE_d246cc833aead069,ordered by Government to be sent home,1
E_NOISE_d246ca86112eb763,at Trichinopoly,1
E_NOISE_d246a52fe1f5f40e,general hospital for British troops at Rangoon,1
E_NOISE_d2456525b20a026a,necks,1
E_NOISE_d690c7887fa24235,Softening of brain,1
E_NOISE_d24343201458660e,the subordinate staff becoming more efficient,1
E_NOISE_d24215a195dfb70a,abolition of compulsory registration,1
E_NOISE_d24d1b4e948c24ee,deputy amildars,1
E_NOISE_d66d8954c2d5588b,material in each mortar,1
E_NOISE_d66dcfa50cf85595,Tincture opii,1
E_NOISE_d2701783a3eb2055,dhubi talao,1
E_NOISE_d6709e5ce855097b,increased irritability of the nervous system,1
E_NOISE_d26f3c98bfae5583,further phase,1
E_NOISE_d6721dbc8fc3d5a8,23rd July,1
E_NOISE_d26e72b7a1f63cea,"cases, against",1
E_NOISE_d6732a53dfc10035,loeffier s methylene blue,1
E_NOISE_d26c48bfc672a41f,the original values of allantoin estimated in the urine and the pure allantoin solution by the respective methods,1
E_NOISE_d6748ec0ab21d1e3,Hemiplegia,1
E_NOISE_d26b65e9e9c42690,c. for minutes,1
E_NOISE_d26b28811a41bfc3,two varieties,1
E_NOISE_d26921c732e6bdac,puerperal causes,1
E_NOISE_d25748b545568ee8,vaso - motor centre,1
E_NOISE_d675bd8d9d8daadb,district of Peshawar,1
E_NOISE_d67c8817c7c09f17,ae ration,1
E_NOISE_d263b62f5259ed1a,tank No.,1
E_NOISE_d2629bbb860e8e0f,"if we remove it from the antiseptic medium, after three or four days of culture only",1
E_NOISE_d261ecd08e1210ba,3rd or 4th day,1
E_NOISE_d67d364e90e23de3,indigent persons,1
E_NOISE_d260f793ed82f198,bareilly branch laboratory,1
E_NOISE_d260b0ba6e2baec6,capillary congestion,1
E_NOISE_d25f10268778e769,one malignant tertain ring,1
E_NOISE_d25b315b71bd0add,long treatment,1
E_NOISE_d67d5718651919c0,centripetal action,1
E_NOISE_d2590e22fea01a6f,genus Paramphistomum,1
E_NOISE_d2586f8ba78d61d9,university of bombay,1
E_NOISE_d266c580f900ed87,Multiple Buboes,1
E_NOISE_d111e69aae68647c,cellobiose,1
E_NOISE_d10e38aee60f6a7c,nodular swellings,1
E_NOISE_d10da75a50f340e3,decoytraps,1
E_NOISE_d10d442ad99f7cb7,pigeon pox vaccine,1
E_NOISE_d10b3c26346f1976,covering them,1
E_NOISE_d1090b30382f9c56,Sind Division,1
E_NOISE_d1088d6a5df546ea,hard shell,1
E_NOISE_d107cc6c3f1b2fec,series (A,1
E_NOISE_d107a394807147f9,anterior and posterior longitudinal ducts,1
E_NOISE_d102137aa83c426a,Tinnevelly District,1
E_NOISE_d10117312124946a,imperfectly dried fish,1
E_NOISE_d763d572e23c6fb2,sepoys children,1
E_NOISE_d1b159302d98f60c,typewriters,1
E_NOISE_d0ff2a2f937c8e9d,absorbable proteid,1
E_NOISE_d0fe3b2af4a13a17,patches are smooth and of a yellowish pink colour,1
E_NOISE_d0fdbd7f148a5022,"Bhattacharjee, Mitchell,",1
E_NOISE_d76483ebf5f00e03,money-lenders and bania s,1
E_NOISE_d0fbb4c432235d8b,thyroid to discharge more of its stored hormone into the blood,1
E_NOISE_d0fb0bc19fa83842,emetine hydro-chloride,1
E_NOISE_d0f1e011aaf28dff,Arabs and Hackneys,1
E_NOISE_d0ef8635064a07c6,Hibiscus cannabinus,1
E_NOISE_d0ec26506c8c189d,wi,1
E_NOISE_d0eb20fbb74816d6,inguinal an,1
E_NOISE_d765cc41e0193576,touring assistants,1
E_NOISE_d7661834d0546ad5,bathing shed,1
E_NOISE_d76aa19ae8655364,blanket coats,1
E_NOISE_d1000e5d7e291e38,Br. suis antiserum,1
E_NOISE_d1343bfd3341f40a,IMMUNITY,1
E_NOISE_d1341c162e3c7f62,P. R.Das Gupta,1
E_NOISE_d134018a103ade4a,herd A,1
E_NOISE_d7506dbc8d020060,concentrated effluvia,1
E_NOISE_d132c6b70d8fa688,premilking period is long,1
E_NOISE_d7517bcf2011ecb1,sound in action,1
E_NOISE_d751acb71bbeeea0,other articles,1
E_NOISE_d12d267dd4193412,distinct and large vescicular nucleus,1
E_NOISE_d7528d5b02f240cf,auto-inoculation,1
E_NOISE_d12c4e38ff6a13af,rawul pindee,1
E_NOISE_d12bc2872b3cf787,c.c. of this virus used to immunise the two rabbits,1
E_NOISE_d1289f3797e7340f,mere board partition,1
E_NOISE_d1161cb7c15c0441,shan states,1
E_NOISE_d755977cfa7fde83,solution of ammonia,1
E_NOISE_d123a33a0fc9d74f,left parotid duct,1
E_NOISE_d121623db8ea3def,all departments,1
E_NOISE_d75ae9aa082aa8c0,number and strength of reactions,1
E_NOISE_d11ebef6b202d6b8,head hanging,1
E_NOISE_d75c7c41594fbb40,Ra nebennur,1
E_NOISE_d11bad85ea6bcda8,"regards disinfection, prohibition oi import, transit, and quarantine",1
E_NOISE_d75fae69f4eea12b,against in the previous triennium,1
E_NOISE_d11a56c783f08aa1,distilled water only,1
E_NOISE_d760659422c6dc9b,"government kerala soap institute, calicut",1
E_NOISE_d1183375d4fba043,long duration,1
E_NOISE_d117ddfffa9e3208,persons thus observed,1
E_NOISE_d117648dace46b21,"Dedaye, Bogale and Kyaiklat",1
E_NOISE_d124cd0a4da5fa84,Bhowanipur Asylum,1
E_NOISE_d7916c47d69442d6,callousness,1
E_NOISE_d0cdda308e7e94b3,flexed or extended,1
E_NOISE_d0cd93b9120414c1,letters and figures under the name or side of a stand,1
E_NOISE_d0ca9a3a4aafe390,sanitary precautions at sulina,1
E_NOISE_d0c754742011ac76,Southern Districts of the Punjab,1
E_NOISE_d7928748ee32fbf5,Policemen,1
E_NOISE_d0c692f3172382eb,blood of the bengali,1
E_NOISE_d0c572d052fe8306,caseation and calcification,1
E_NOISE_d7932568b38d705b,when there is a high level of infective material within a restricted space,1
E_NOISE_d0bfb2d3e934bcb5,projecting portion,1
E_NOISE_d0bf0d734ccca90d,elongate forms,1
E_NOISE_d0bc8c3a9a5e90d9,out-door attendance,1
E_NOISE_d0ea5983adf3d363,ypocalcemia,1
E_NOISE_d0bbb844a5626ed3,rabicidal action on living rabies virus in vitro,1
E_NOISE_d7953ec89604ff36,increase in number of agues and rheumatic affections,1
E_NOISE_d79ac4a2b1ac0251,mountain,1
E_NOISE_d79da395b5d7a09c,Abstract,1
E_NOISE_d79fc4f0016b9e5c,hens and eight cocks of White Leg Horn breed,1
E_NOISE_d79ffe7f162865df,imperfect separation of medical from surgical cases,1
E_NOISE_d0b323c44032e089,lyperos,1
E_NOISE_d7a07a70b39d1ec1,full local reactions,1
E_NOISE_d0b19426b0b0c206,ten in Upper Burma,1
E_NOISE_d7a235e9b2428d73,Saccogaster maculata,1
E_NOISE_d0ae362d820cd607,Waldmann C,1
E_NOISE_d7a7664573aab710,Contagion,1
E_NOISE_d0ace3c0dcc312ca,authorized followers,1
E_NOISE_d0bbdea739d23d32,Fowler s solution of arsenic,1
E_NOISE_d0e84b9b14820b19,AngloVernacular School,1
E_NOISE_d7711c07f1042d7b,excreta from the suspect camp and hospital,1
E_NOISE_d77a2df5e1da38d8,Sundhia,1
E_NOISE_d77bcebd5abd32e4,mean of a larger number of lactation yields,1
E_NOISE_d0e3c955922769e1,one suffering from leprosy,1
E_NOISE_d0e10e56619c8de4,slight thoracic movements,1
E_NOISE_d77f0e3b74eb99ce,bicycle wheels,1
E_NOISE_d77f0e5ec4945317,District Medical Officers of Health,1
E_NOISE_d0df91c28a752349,the peripheral end of the right vagus,1
E_NOISE_d0df50d7c5f3b8b5,Maulvi Aktar Ahmed,1
E_NOISE_d0df3c15e4c48c6e,maternity centres,1
E_NOISE_d0dca2e79294080c,copeland s comparissons,1
E_NOISE_d0dbee1a301405e8,basis of which we have to sacrifice the smallest number of good yielders to cull the poor ones,1
E_NOISE_d78fa9d6c4fa3e15,to have their colt foals cut,1
E_NOISE_d0d96b4011a87557,loss of moral perceptions,1
E_NOISE_d0d7c9f7e9a7851b,Experimental pharmacology,1
E_NOISE_d0d6fa3244d70f78,"cow, camel, ewe, mare, buffalo",1
E_NOISE_d0d63062499f480e,local bodies themselves,1
E_NOISE_d78aabeb75b8c3d9,calving shed,1
E_NOISE_d0d30beb0f1ac5f2,Moulvi Matiar Rahman Chowdhuri,1
E_NOISE_d0d29c56a52bd37d,profound melancholia,1
E_NOISE_d0d0e13833379f98,after thymol treatment,1
E_NOISE_d78cdd1288a971df,the tank or reservoir,1
E_NOISE_d0cfd1f82569dc64,exciting cause only,1
E_NOISE_d78cfbad0a102eab,Typhoid Fever,1
E_NOISE_d78e680ffaa4bfe5,poor owners,1
E_NOISE_d78f2323ff4f50f6,Stellate veins,1
E_NOISE_d783ac56e8748ccf,Recent work at Muktesar,1
E_NOISE_d18f4900e1d0aef0,garden medical officers,1
E_NOISE_d18a040ae29f068d,left lachrymal,1
E_NOISE_d70eed87ddaf7c73,(13 males and females,1
E_NOISE_d188923de585897f,Indian hemp (Cannabis sativa,1
E_NOISE_d187fa0aaa07abe3,disorders of parturition,1
E_NOISE_d185194ad72a3e37,Health Exhibition at Sylhet,1
E_NOISE_d18502a767710574,post-flagellates passed out in the excreta of the insect,1
E_NOISE_d70fefc230d70cfd,cylindrical fleshy process,1
E_NOISE_d183feea5680a748,men suffering from it,1
E_NOISE_d7106815c612bef0,guanidine content,1
E_NOISE_d183b3e53388a0c0,"p. k. devanayakam, it. shantha naik, p. n. sivarama ayyar and b. hanumantha rao",1
E_NOISE_d181cd5ee42dd55b,Sadar Dispensary,1
E_NOISE_d13476fb037f7f7f,Progressive emaciation : no paralysis,1
E_NOISE_d71118251f4a38a5,baby chicks with white diarrhoea,1
E_NOISE_d17b8728e19f5f29,gathering old bricks and breaking them,1
E_NOISE_d17a7ee2fb057ab5,"fourteen thousand seven hundred and forty-five cattle, sheep and goats",1
E_NOISE_d7166a6f5c4ac6ec,Second Class Hospital servants,1
E_NOISE_d719adf6b4b4f804,manometers,1
E_NOISE_d178799a16c7fd70,cinchona alkaloids given with ether,1
E_NOISE_d17723b1c32970bc,ratanjot colour,1
E_NOISE_d176ee27d9a9e3a1,private enclosures,1
E_NOISE_d71a05e278d82362,buttock,1
E_NOISE_d174a7512a7644c9,Chinsura,1
E_NOISE_d71c066b22b9589b,cords of the testes,1
E_NOISE_d174631618ed641c,tipperah,1
E_NOISE_d71c41ae0bb50801,Veterinary Department in Burma,1
E_NOISE_d17f5b572b85209c,two narrow rows of inconspicuous bosses running along the lateral lines,1
E_NOISE_d6eea3f2dab5bd59,insipientia,1
E_NOISE_d6efcc4363b270c0,female warder,1
E_NOISE_d1af73d5e77717ec,canister,1
E_NOISE_d6f02c47383c4935,clinique,1
E_NOISE_d1a9b0472913214d,rapidity and weakness of the pulse,1
E_NOISE_d6f4e7d18bf28388,mercurial treatment,1
E_NOISE_d1a67f1b64ead562,Amir Ali,1
E_NOISE_d6f56b0200eb0ef1,night by artificial light,1
E_NOISE_d6f635159e786834,Khan Sahib Shaikh Amir Ahmad,1
E_NOISE_d1a5a433c1e8f84b,mammary inflation,1
E_NOISE_d1a577c555a05fa8,charge for board and light,1
E_NOISE_d1a0270abc00dbfe,Sergeant,1
E_NOISE_d70dae0d48bd307e,Mr. P. N. Das,1
E_NOISE_d6fc59f1c53a6438,subordinate magistrates,1
E_NOISE_d19c7d2921c83c73,intestinal putrefaction and fæcal intoxication,1
E_NOISE_d19c7254e72178e9,aggregation of human beings,1
E_NOISE_d19b867fbf5eb3ec,"Ludhia na District and from the towns of Ma ler Kotla, Patiala and Na bha",1
E_NOISE_d6fc9e8ffdeac582,3rd and 4th stomachs,1
E_NOISE_d1987398a7f9d3c4,accidental intestinal myiasis,1
E_NOISE_d197b3af4ce7fe7e,nitrogen for the first group of heifers,1
E_NOISE_d193cc66b2bcb67b,arrangements for thus stamping out the disease,1
E_NOISE_d70386b69a3b047f,Ratangarh,1
E_NOISE_d191982e549bbbdf,madaks or balls,1
E_NOISE_d705e15ef12568bc,papdi quarter of bassein,1
E_NOISE_d708d83e0dc70cea,Oesosphagostomum Columbianam,1
E_NOISE_d70ccfa34b45a448,Lai Mahomed,1
E_NOISE_d19e460037a1f133,Balantidial trophozoites,1
E_NOISE_d149eb3f29db825c,intestines of these fleas,1
E_NOISE_d73ac571862280dd,phonendoscope,1
E_NOISE_d148ce67acb594c0,circular cooper rose,1
E_NOISE_d146b16dcf96b2a5,wide bore needle,1
E_NOISE_d145c852ad1ff62a,Shaik Subhan,1
E_NOISE_d73bd14756aad19c,flannel banian,1
E_NOISE_d143f40a4e7b980c,increase of four pounds of milk per day,1
E_NOISE_d142e4becab747fa,ary teats,1
E_NOISE_d142322a1fce5e71,Bettigeri,1
E_NOISE_d73e1179e674e01f,clinical case of mastitis,1
E_NOISE_d14184b99aca6d2c,irregular shearing practices,1
E_NOISE_d7428cb89d3196c9,perivascular infiltrations,1
