id,label,mentions
R_NOISE_d3d2523598f9efd3,were those of Wuchereria bancrofti,1
R_NOISE_d3d3187713426328,entail,1
R_NOISE_d3d395adc02edbf5,reluctant to have their children vaccinated,1
R_NOISE_d3bc940be7169bc0,gradually becomes less,1
R_NOISE_d38f0932b2c4fc42,Impotent and slow-coverer,1
R_NOISE_d39275e570e0b74d,"deserted once, and returned",1
R_NOISE_d396515748bcb2cd,"constructed such huts or hospitals, or help private persons to construct them",1
R_NOISE_d397127263cb94d5,their hunger is lessened for some reason or other,1
R_NOISE_d3992ded1ed125d7,has proximal ends of crura fused,1
R_NOISE_d39d9be7a582be91,preserves its virulence for from to days,1
R_NOISE_d39e036cdebc9804,"isolated as far as possible, being treated in the workshed",1
R_NOISE_d39f35db9a7b38f0,which were cured and died,1
R_NOISE_d3af21a659db3c43,should be immediately reported,1
R_NOISE_d3a3dc9a91150901,seems to lower the,1
R_NOISE_d3a582d118869e85,remain unnoticed on account of,1
R_NOISE_d3a5b773d6ee8e8a,the exposed sciatienerve with gradually increased strength of current,1
R_NOISE_d3a791be69746849,sold to Dutch first,1
R_NOISE_d3a872c15ddd4eb2,were reported during the year and they were all from Naini Tal,1
R_NOISE_d3ac5e121ad193c2,has been a great success,1
R_NOISE_d3ac9b9f1d967c4c,soothe or lull,1
R_NOISE_d3ad3d7f49d437fc,is the Mule Fair of the North-Western Provinces,1
R_NOISE_d3aded2de8479f52,would probably account for a large share of it,1
R_NOISE_d3a298715f8d71ca,inhibits lysis when heated,1
R_NOISE_d5013343768efe6b,violent epidemic at,1
R_NOISE_d502b99221e49ac7,discharged otherwise was re-admitted as,1
R_NOISE_d5051c356bea2b63,give slightly lower acidity than,1
R_NOISE_d506b51e145e5c40,continued to work as an Assistant Marketing officer of Live Stock under,1
R_NOISE_d5074e384a9064ca,fructification of Stem-blight of,1
R_NOISE_d507b6f7dc2bb772,is present in connection with,1
R_NOISE_d50a2c5b0067b741,lectures illustrated by the slides aroused great interest among the rural public,1
R_NOISE_d50b5c5de39fccab,very rare save in purely abortive form,1
R_NOISE_d4650fbbb6a1f5ae,birth-rate in the Northern districts of the Province,1
R_NOISE_d50c6dd276930f7f,stands near,1
R_NOISE_d50c7f51799f21e5,ventilation is very good through doors with glazed windows that can be,1
R_NOISE_d50d08ae552ad0d5,"such as local paralysis, infantile convulsions neuralgia",1
R_NOISE_d50d4235d81e3346,at Tuticorin when passengers pass from Bangalore to,1
R_NOISE_d50f2933e4404d9a,gives flocculi which are more easily broken down,1
R_NOISE_d50f6836263094de,get stock fit for British Cavalry,1
R_NOISE_d50f94a0fe234ea6,crystalography has been extensively studied by richard and brown from the view,1
R_NOISE_d510a91098d64bc0,large and distended with semi-digested food,1
R_NOISE_d5115a52966750f4,encouraged by nominal fine,1
R_NOISE_d50c41b23b89a4d4,gave significantly better results than,1
R_NOISE_d4df452daeb1010a,was reduced to that required for cooking only,1
R_NOISE_d4e2d85102d87e65,beset externally with,1
R_NOISE_d4e5f92c89b391cf,was condemned as unsuitable to the district and was abandoned in favour,1
R_NOISE_d4e6fcb9b5c8610c,have died in hospital,1
R_NOISE_d4e72dba521cf73b,"although emaciation is generally present, it is not invariably so",1
R_NOISE_d4e74cbb690d89a0,made their appearance between,1
R_NOISE_d4eb9aa0e56a123b,establishment sanctioned and about to be undertaken,1
R_NOISE_d4ec0809ef3305a2,the date of termination of the last case,1
R_NOISE_d4fc9f06523d7a64,were full on both occasions,1
R_NOISE_d4eedacaeecc0189,"resulting in buccal erosions, laminitis, bronchitis and peritonitis",1
R_NOISE_d4f140c5f984bcfa,dose of to c.c,1
R_NOISE_d4f2039d83c34950,notes with regret,1
R_NOISE_d4f2b16b195260c2,investigation into the etiology of,1
R_NOISE_d4f489904cb82087,was injected into one frog and the same amount of solution B,1
R_NOISE_d4f50f7d3b14c0e9,reported along with malnutrition,1
R_NOISE_d4f92a6a1f5709f5,showing receipts and expenditure of,1
R_NOISE_d4fabda639f94570,conference was held at Ranchi in March for discussion of schemes relating,1
R_NOISE_d4fc01511538249b,HEIGHT BEHIND THE HUMP,1
R_NOISE_d4ec2c1900aea71f,introduced by sea,1
R_NOISE_d5396344a01209f6,and the grazing is very good,1
R_NOISE_d539a94efe4e0c8a,obstruction,1
R_NOISE_d53a47db7b933fe6,was inspected by them in,1
R_NOISE_d53e2db699e471a9,officiating as the Principal of the college,1
R_NOISE_d53fd2a18c531014,scales drawn up,1
R_NOISE_d543d0cf0dfa315c,"treatment with epsom salts one lb. powder of capsicum one ounce, turpentine",1
R_NOISE_d5451aa1f3141105,used in cases of rheumatism with very speedy relief to the patients,1
R_NOISE_d548631ad40d2c66,started on 3rd January,1
R_NOISE_d51833877742a762,develop in dew-drop-like colonies which coalesce to form a feebly shining film,1
R_NOISE_d54cf72aaa36e128,"stands next, except in respect of the albuminoid ammonia being .02 milligramme",1
R_NOISE_d54f0545a95df68c,may have been caused by,1
R_NOISE_d54f7c9e2669bbe4,engaged the attention as early as,1
R_NOISE_d54fbdd94ba2cabf,treated with serum and vaccine,1
R_NOISE_d55571ed5a4dc4f4,"the Mental Hospital, Lahore",1
R_NOISE_d55898c42089eb62,were free from attacks of fever when malaria appeared,1
R_NOISE_d558aeac1cd47e40,proceeds uninterruptedly in the rectum,1
R_NOISE_d55b03e045cf7fc2,extension of the rostrum on,1
R_NOISE_d55b4f1ea2b83b35,is based on the results obtained with,1
R_NOISE_d54a2ab0f38ae696,little less than per cent of it was destroyed,1
R_NOISE_d51bb524dfd049be,stops growing because of,1
R_NOISE_d51c27b2dfe110e7,missed but a small proportion of funerals,1
R_NOISE_d51ce597eb916abd,due to want of care on the part of,1
R_NOISE_d51d99260378bdd9,one form,1
R_NOISE_d51ecabfabdd295a,two free basal stipules,1
R_NOISE_d51f7e9e0316f423,resulted in abscess formation,1
R_NOISE_d520687b2a78d99a,expulsion of the parasites fails to cure the disease,1
R_NOISE_d520db6fceaf1b33,two municipal medical men were withdrawn and their duties taken up by,1
R_NOISE_d538e295c0dfe7e4,showed a lower mortality than,1
R_NOISE_d52241838129a2db,used by officers in the field,1
R_NOISE_d522ca2291c3715d,is the Chairman,1
R_NOISE_d523bb4601ee421a,had apparently very little bearing on the development and abatement of sore,1
R_NOISE_d52746e730607dce,were attended with better results than those in which the pure human,1
R_NOISE_d52857f8d94ed8d3,draws towards,1
R_NOISE_d52b4e26ee0e30dd,proper site for multiplication is the bodies of those affected,1
R_NOISE_d530371b36d50295,advised accordingly,1
R_NOISE_d5333ddcecc86e41,will be issued from,1
R_NOISE_d5389eeabc183aa5,show an unusual number of,1
R_NOISE_d520de3be6b3a066,population increase,1
R_NOISE_d487cec0af679301,"mostly pre-testicular, rarely extending a little on the sides of the testicular",1
R_NOISE_d487ea7a40d06d2a,pestered by,1
R_NOISE_d48aad6417516d9a,charge of a Darindah,1
R_NOISE_d48beb5e9fcadc74,on duty at night,1
R_NOISE_d48cea906d700cef,gelded at the age of about years,1
R_NOISE_d48efe3c335120e3,travelled for,1
R_NOISE_d493ad0afc7dafa6,consisted of irregular swelling and roughening of the surface,1
R_NOISE_d49476cb9c991b0f,belong to this period,1
R_NOISE_d4d96140b27c744b,imported average of maunds,1
R_NOISE_d4955412c063b49e,held charge throughout the year and has now proceeded on leave preparatory,1
R_NOISE_d49a3d8ea3ed62e9,will be possible to extend the Vaccination Acts to all areas under,1
R_NOISE_d49a55b573a43a10,take an intelligent interest in the subject,1
R_NOISE_d49a988456af783d,Twenty-two students appeared. Ten passed and twelve failed,1
R_NOISE_d49ccadcd71d4855,reappeared and the animal rapidly grew worse,1
R_NOISE_d49df1ddcae72913,take larger doses than,1
R_NOISE_d49ebd246e5f0aaa,were in a state of,1
R_NOISE_d4a029a462f3ce8e,included in enquiries,1
R_NOISE_d4a1e519f098ee96,said to be due to by the police,1
R_NOISE_d49530a334e1623b,have no cumulative effect even on continued administration of pretty large doses,1
R_NOISE_d4665c78a15a08c2,formed part of the expeditionary force under Colonel Mocatta,1
R_NOISE_d4667457f183c9e0,inoculated head of cattle with anti-rinderpest serum during the last three months,1
R_NOISE_d4693a553b2811b8,had a large fall in recorded numbers treated,1
R_NOISE_d46a21e02ef586a2,amounting to murder,1
R_NOISE_d46ad1e0820c0e90,system of conservancy is carried out,1
R_NOISE_d46b243c5fc7bde6,examined by this Department before entering,1
R_NOISE_d472dda945233b83,admitted to the female ward for her confinement,1
R_NOISE_d473e6b73c601ef4,"once, the stool watery and of a pea-soup colour",1
R_NOISE_d4871e645c00f1d4,promote fat formation,1
R_NOISE_d474596cd4c32713,had no neutralising power for the venoms of three of our Indian,1
R_NOISE_d475b2456c194500,highest in Nowgong,1
R_NOISE_d47742367226df95,"went up very high (Rs. 24,900) and the increase was due to",1
R_NOISE_d47b238782dbd8d2,could be supposed to arise from the latter cause,1
R_NOISE_d47bc4f683febc79,coming towards the point of contact,1
R_NOISE_d47c27e535a7151b,administered Sodium Iodide,1
R_NOISE_d47d8044bc2a183c,Showing the cost of the department in the United Provinces during the,1
R_NOISE_d47f4ee23a49ba46,activity of vegetable rennet was markedly affected,1
R_NOISE_d485b115af7d73b2,"got an attack of fever and died on 1st September, the Plague",1
R_NOISE_d47415329acb1a70,were generally the result of,1
R_NOISE_d4c7d53fd99b1551,"content of Indian animals is fairly high, with cow s milk having",1
R_NOISE_d4c7d6213d917889,nodules,1
R_NOISE_d4c8441a67652215,that intoxicates the bruin,1
R_NOISE_d4c89700d6344e84,addressed to reserve,1
R_NOISE_d4cb11f338fc89a2,caused vomiting,1
R_NOISE_d4ccff66c17903c3,placed midway along the sides,1
R_NOISE_d4ce1e3d5414333e,worse than drinking,1
R_NOISE_d4cee0c98019957f,requires more careful manipulation than,1
R_NOISE_d4a276d8328bc516,broke out among the young male stook at the Chowni Farm,1
R_NOISE_d4d178ce83cb80a4,weight July 13th,1
R_NOISE_d4d223025a44a56b,making all these arrangements for carrying out treatment of surra-infected ponies at,1
R_NOISE_d4d23dc638f204af,would not stupefy completely,1
R_NOISE_d4d57ff2a13126aa,total colonies per cc on,1
R_NOISE_d4d67c80b3bd6904,Jubbulpore Asylum was about double,1
R_NOISE_d4d72e26b29c0f36,Bellary town but only went to the hospital,1
R_NOISE_d4d8b12a92217715,took nearly lacs of doses less,1
R_NOISE_d4d8b52a20d92b76,characterized by greater,1
R_NOISE_d4d907a38d705b71,for the two previous years,1
R_NOISE_d4d0be4efe846402,could be easily felt upon deep pressure in the iliac regions,1
R_NOISE_d4a29c24e7489aa1,would be readily detected by the consumer himself,1
R_NOISE_d4a33ef1c9131760,firm consistency,1
R_NOISE_d4a6188073bee7d9,wishes to be included in the scheme,1
R_NOISE_d4a6b2007ca8a501,was friable and yellowish in colour,1
R_NOISE_d4a7937f23aaf9bc,"accompanied by surgeon-major j. wilcocks, took notes of inmates at",1
R_NOISE_d4af291ab19457ee,went into the Ramsay Hospital at Naini Tal,1
R_NOISE_d4b0afb0e82aae87,had dropped from a mean of,1
R_NOISE_d4b13e5534dcbc88,is of quite good quality,1
R_NOISE_d4b1624b60df6978,"generally gelded between the age of one year, six months, and two",1
R_NOISE_d4c4584cdc18c13e,Re. for every animal he castrates,1
R_NOISE_d4b3501ba529e684,cost of the Vaccination Department in the Native States of the Bombay,1
R_NOISE_d4b63660c35e185a,yielded more starch equivalent than,1
R_NOISE_d4b7fc39e9bab1e1,is the predisposing cause of,1
R_NOISE_d4bbe3530d80f707,Vaccinators (Native Chiefs,1
R_NOISE_d4bc302aeb092c7b,breeds readily in,1
R_NOISE_d4bd20a2af162925,stimulating the secretion,1
R_NOISE_d4c11d7f7296cd26,chiefly,1
R_NOISE_d4c3089adf70a3f8,lent to this department as a temporary measure,1
R_NOISE_d4c34bfa6bd1dbcc,is pigmented,1
R_NOISE_d4b25e1dc17b7d60,contributed to admissions from this disease,1
R_NOISE_d1fbd2b663c5b383,unnecessary travel distance,1
R_NOISE_d1fc9dd470407e48,were one male civil insane from the Madras Asylum who is still,1
R_NOISE_d1fe036077264744,does not have the effect of being difficult to break off,1
R_NOISE_d2006f8cec477ac5,decrease noted in for British troops has been maintained and Indian troops,1
R_NOISE_d20308cfd512a60a,the local authority of that place on my arrival,1
R_NOISE_d2035f02a5fb58ba,more than usually prevalent,1
R_NOISE_d207a2045a4a3b27,desirable through,1
R_NOISE_d208b961a13e6fbf,ate from the same dishes,1
R_NOISE_d34f4f7824f0ad1f,examined for cultural purposes,1
R_NOISE_d21101a9e23bff92,are heavier than,1
R_NOISE_d2131588a2b71cb2,passage occurs by means of,1
R_NOISE_d21802cb2021000a,previous epidemics,1
R_NOISE_d21837a0bf7eec54,filled with small spores only,1
R_NOISE_d2198bfdfaa46df3,may be kept at refrigerator temperatures without noticeable deterioration for three to,1
R_NOISE_d21ae7cc3eb7262c,was stamped out immediately,1
R_NOISE_d21af171f1e4e646,has shape and texture,1
R_NOISE_d21c0f0c3bf4c2df,walls are solidly built of,1
R_NOISE_d21cb32f7fdfee51,scored the best,1
R_NOISE_d20ac64ba05feb5f,had better health and been less in hospital than they have been,1
R_NOISE_d1da3ace38827dba,grown in the plains,1
R_NOISE_d1dac23340e00edb,"had a chronic course of the disease characterised by progressive anaemia, loss",1
R_NOISE_d1dd3d51d7fe6f19,contributes towards the pay and allowances of,1
R_NOISE_d1e28c81f73b10e1,did well at both the examinations,1
R_NOISE_d1e3931ed79f1449,suspected after inoculation,1
R_NOISE_d1e5de50e5ed43e5,were reported from Ferozepore and Muzaffargarh districts respectively,1
R_NOISE_d1e741c3790e956d,vary in size from that of a pea to a medium-sized football,1
R_NOISE_d1ea01194238fe13,opposition of the people in towns and large villages,1
R_NOISE_d1fa9fe2152f5f85,degree of,1
R_NOISE_d1ebb7a36e9fa1d9,the civil side of the Asylum,1
R_NOISE_d1ecdc9a3abfa4ed,opens by longitudinal dehiscence to allow it to escape,1
R_NOISE_d1ee46a5b0819e87,made to sleep in the verandahs as well as in the wards,1
R_NOISE_d1ef23478fb7b055,ends fatally in coma and syncope,1
R_NOISE_d1f03c5b55dcf388,appeared for the Annual Professional Examinations and passed successfully,1
R_NOISE_d1f1d9719be480fe,searched to ascertain no person is concealed,1
R_NOISE_d1f4e751ace88a11,added to the establishment of Akyab Municipality,1
R_NOISE_d1f57fcae7d2c236,microbes play a part,1
R_NOISE_d1f86787575b662d,located at the Veterinary College Hospital at Parel,1
R_NOISE_d1ea97e911b82f53,results are very slightly better than last year for the third year,1
R_NOISE_d24a15c934060ba8,reduced spleen rate from per cent. in July to per cent. in,1
R_NOISE_d24ac1aeda43fdc7,leads back into,1
R_NOISE_d24c1508b75bf2e1,showed morphological and serological grounds the two organisms are indistinguishable,1
R_NOISE_d24fab35aaad0ce7,comes next in numerical importance,1
R_NOISE_d2507171f203c6a1,influence on elimination of,1
R_NOISE_d2510152ab31a8bc,sufficient importance to call for the transfer of the patients from camp,1
R_NOISE_d2517bc1c8eb6f98,Spirochætes present in fair numbers both in,1
R_NOISE_d251d246a36ee984,were full of glycogen,1
R_NOISE_d21cf74bf6be4aa4,uses chassis of,1
R_NOISE_d2548b7924056cc3,fixed amboceptors derived from,1
R_NOISE_d25a109269f86951,died down,1
R_NOISE_d25b67afdb0149e9,should be posted to mental hospitals,1
R_NOISE_d25bc5ff32ae88ef,period of training for nurses has been adopted,1
R_NOISE_d261b4520a2fc4c0,description of the apparatus,1
R_NOISE_d26235beb1fb9d70,before it passes to,1
R_NOISE_d26329b275fd211a,ought to be paid more attention,1
R_NOISE_d2649777e772b551,were actually employed at work during the year and covered,1
R_NOISE_d26672694585abb0,subside quicker than,1
R_NOISE_d253749d33eda130,were collected and sent in two lots to,1
R_NOISE_d22270707535a9d5,should only be given in case the district had remained unvisited by,1
R_NOISE_d2240600ba9b5c59,ineffectual,1
R_NOISE_d2248e74d28f6455,died from epilepsy,1
R_NOISE_d22512978857713f,despatched,1
R_NOISE_d228afc04a73e486,has supplied the vegetables consumed during half the year,1
R_NOISE_d22aeec40d2b72cb,"used in cases of boils, abscesses, carbuncles, eczema and ulcerations",1
R_NOISE_d22b76c191bed6e7,rise of blood pressure after,1
R_NOISE_d22facc6b5de66c7,is a part of,1
R_NOISE_d248d30dd51aa32d,Intestinal Protozoa of Man,1
R_NOISE_d23576666b170e9f,growth in gelatine,1
R_NOISE_d23d0029f9f6f49d,has very little intoxicating power,1
R_NOISE_d241d38001e97864,nearly always bifid,1
R_NOISE_d241e9c0059a83fd,marching through Delhi,1
R_NOISE_d2461fa34ce16511,far stronger than,1
R_NOISE_d24684ed622e28da,among his patients and their family,1
R_NOISE_d246b110278fe029,is one of the main defects,1
R_NOISE_d2478c36c5d30172,success of the system of evacuation of infected localities in,1
R_NOISE_d2485fa6648f3b79,dirty greenish colour,1
R_NOISE_d23566cb680bb28e,among the vaccinated it was only per cent,1
R_NOISE_d178652b7739ff1e,has two nurses for European wards and one for the native female,1
R_NOISE_d17af15bf1959e79,ingestion has varied between,1
R_NOISE_d17c1134751dd4e5,began insidiously and became worst after a year or two,1
R_NOISE_d17ef37703ce45ea,"same number as in 18b0, but out of a larger population",1
R_NOISE_d1802ec868886427,submitted by the staff to the Principal,1
R_NOISE_d1892a183d63dd58,considers the quality of the work,1
R_NOISE_d189d42f585518d7,prevalence among school children,1
R_NOISE_d18c5a882ae953f4,passed from one form to another,1
R_NOISE_d1d8fb9e01e19e51,replaced by fly-proof vehicle on bicycle wheels,1
R_NOISE_d1906f88e461d725,are mainly due to,1
R_NOISE_d1915145b2b033bb,transmitter,1
R_NOISE_d1930155b6115ee2,brought to my own place of residence,1
R_NOISE_d194674e0b6cfe63,act as supporting buttresses to counteract the tendency of the dilator muscles,1
